8,"round5","Regional B","Computer Science","How fast data flows on a given transmission path and the width of the range of frequencies that a signal occupies on a given transmission medium is generally known as:","Bandwidth"
8,"round5","Regional B","Computer Science","Data travels on a 100MHz, 64-bit bus at how many megabytes per second?","800"
9,"round5","Regional B","Biology","Animals that produce eggs that de velop and hatch outside of the body are called:\nW) viviparous (pronounced: viv-IP-a-rous) \nX) ovoviviparous (pronounced: oh-voe-viv-IP-a-rous) \nY) oviparous (pronounced: oh-VIP-a-rous) \nZ) parity","Y)  Oviparous"
9,"round5","Regional B","Biology","Cherries, plums, and peaches belong to what genus?","Prunus"
10,"round5","Regional B","Chemistry","A tetrahedral arrangement of electronic orb itals around an atom in a molecule generally imp lies what type of hybridization:\nW) sp \nX) sp2 \nY) sp3 \nZ) sp3d","Y)  Sp3"
10,"round5","Regional B","Chemistry","What is the name for a plastic or ceramic funnel that has a flat stage on which a filter paper can be placed that is intended for use under suction with a thick-walled side-arm flask designed to withstand the changes in pressure that occur when the flask is connected to a suction pump?","Büchner Funnel  (Accept:  Büchner)"
11,"round5","Regional B","Physics","If a 60 kilogram object displaces 30 kilograms of water when immersed, what will its apparent weight be?","30 Kilograms  (Accept:  30 Kg or 30,000 Grams)"
11,"round5","Regional B","Physics","Assuming all the following substances are in pure form, order them from the WORST electrical conductor to the BEST el ectrical conductor: aluminum, water, iron, gold","Water, Iron, Aluminum, Gold"
12,"round5","Regional B","Astronomy","At less than 8% solar mass, what is the common term for a potential star that does not gather enough mass to initiate core nuclear fusion and become a main sequence star?","Brown Dwarf"
12,"round5","Regional B","Astronomy","Why did ancient Greek astronom ers ascribe the term “planet” to certain celestial objects?\nW) they shined very brightly \nX) they wandered in thei r paths through the heavens \nY) they were believed to be the home of the gods \nZ) they did not twinkle","X)  They Wandered in Their Paths Through the Heavens"
13,"round5","Regional B","Math","What is the sum of the interior angles of a 6-sided polygon?","720°"
13,"round5","Regional B","Math","Find the solution set of the following equation: (2x2−3) =(4x2+1)","–2"
14,"round5","Regional B","Earth Science","Which of the following is a long, narrow, steep-sided arm of the sea, usually formed by entrance of the sea into a deep glacial trough:\nW) fjord (pronounced: fee-ord) \nX) moraine \nY) delta \nZ) alluvial fan","W)  Fjord"
14,"round5","Regional B","Earth Science","Ocean sediments that form from the precipitation of dissolved organic chemicals in seawater are classified as:\nW) terrigenous \nX) hydrogenous \nY) biogenous \nZ) siliceous","X)  Hydrogenous"
15,"round5","Regional B","General Science","An animal that primarily eats fruit is called a:\nW) frugivore \nX) herbivore \nY) omnivore \nZ) detritivore","W)  Frugivore"
15,"round5","Regional B","General Science","Modified tropical grasslands characterized by alternating wet and dry seasons that produce areas typical of grasslands are called:\nW) tall grass prairies \nX) short grass prairies \nY) chaparrals \nZ) savannas","Z)  Savannas"
16,"round5","Regional B","Computer Science","Software for which the source code is furnished and users agree NOT to limit the distri bution of improvements is called:\nW) public-domain \nX) freeware \nY) open-source \nZ) shareware","Y)  Open-Source"
16,"round5","Regional B","Computer Science","What is the three-bit natural binary code equivalent ofthe decimal value 58 ?","0.101"
17,"round5","Regional B","Biology","Which of the following trees has a distinctive variegated bark with a leopard-like pattern of light and dark greens?\nW) American Sycamore \nX) Linden \nY) Manchurian Maple \nZ) Persimmon","W)  American Sycamore ^"
17,"round5","Regional B","Biology","According to the classical taxonomical system, order the following from the most general taxonomic group to the most spec ific group: order, genus, kingdom, class, family, species","Kingdom,  Class,  Orde R,  Family,  Genus,  Species"
18,"round5","Regional B","Chemistry","What laboratory method uses a Liebig condenser arranged almost horizontally such that when the liquid mixture is heated and vapors are produced, they enter the condenser and then flow away from the flask to be collected, and is used when only one volatile fraction is to be collected:","Simple Distillation  (Accept:  Distillation)  \n(Do Not Accept: Fracti Onal Distillation)"
18,"round5","Regional B","Chemistry","Of the following liquids, which is normally basic:\nW) milk \nX) Pepsi \nY) laundry detergent \nZ) pure water","Y)  Laundry Detergent"
19,"round5","Regional B","Physics","Which of the following is NOT considered a form of transverse wave:\nW) radio wave \nX) electromagnetic wave \nY) sound wave \nZ) ocean wave","Y)  Sound Wave"
19,"round5","Regional B","Physics","What is the average acceleration of a cyclist travel ing on a straight path from 0 to 25 kilometers per hour in a minute and 40 seconds:\nW) 2.5 km per hour \nX) 0.25 km per hour \nY) 2.5 km per hour per second \nZ) 0.25 km per hour per second","Z)  0.25 Km Per Hour Per Second\n(Solution: 25/100 =  0.25 Km/hr/sec)"
20,"round5","Regional B","Astronomy","What is the main part of the Small Bear constellation also commonly called?","Little Dipper"
20,"round5","Regional B","Astronomy","Which law states that galaxies are receding from one another at velocities directly proportional to the distances separating them?","Hubble’s Law  (Accept:  Hubble or Hubble’s)"
21,"round5","Regional B","Math","Convert 300° into radians:","5\n3π"
21,"round5","Regional B","Math","Find the following number: When the number, one-half of the number, and one-quarter of the number are added, and then 8 is subtracted, the result is 2 less than twice the number:","-24\n(Solution:  N + 1/2n + 1/4n – 8 = 2n -2)"
23,"round5","Regional B","Biology","What is the most common name fo r the horizontal enlarged stem of \nSolanum tuberosum?","Potato  (Accept:  Tuber)"
23,"round5","Regional B","Biology","Which of the following biomes is NOT properly matched with its description:\nW) tundra has extreme cold and presence of permafrost \nX) taiga has moderately wet summers and long cold winters \nY) chaparral has hot wet summe rs and moderate dry winters \nZ) temperate grasslands have occasional droughts with warm summers and cool to cold winters","Y)  Chaparral Has Hot  Wet Summers and Moderate Dry Winters"
24,"round5","Regional B","Chemistry","The largest worldwide use for hydrogen gas is in the production of:\nW) methanol \nX) ammonia \nY) water \nZ) hydrogen fluoride","X)  Ammonia"
24,"round5","Regional B","Chemistry","If you wanted to prepare the este r, methyl acetate, which of the following could you start with:\nW) formic acid and ethanol \nX) acetic acid and ethanol \nY) acetic acid and methanol \nZ) formic acid and methanol","Y)  Acetic Acid and Methanol"
25,"round5","Regional B","Physics","Which scientist’s publication entitled “New Experiments Physio-mechanical, Touching the Spring of the Air, a nd its Effects” first enunciated the empirical relationship that states that the pressure of a give n quantity of gas varies in versely as its volume, at constant temperature?","Robert Boyle   (Accept:  Boyle)"
25,"round5","Regional B","Physics","If a car, traveling at 15 miles/hr, tr avels 22 feet per second, how many feet per second will it travel at 120 miles/hr?","176"
1,"round6","Regional B","Biology","What common organic molecule is made of an adenine residue, a ribose sugar, and three phosphates:","Atp  (Accept:  Adenosine Triphosphate)"
1,"round6","Regional B","Biology","Transfer RNA charged with an amino acid is most accurately called:\nW) a nascent tRNA \nX) a tRNA with an amino acid attached \nY) an amino acyl tRNA \nZ) t-primed RNA","Y)  an Amino Acyl Trna"
2,"round6","Regional B","Chemistry","In general, which of the fo llowing stereoisomers are the most dissimilar in terms of their phys ical and chemical properties:\nW) conformational \nX) mirror-image \nY) enantiomers (EE-nan-tee-oh-mers) \nZ) geometric","Z)  Geometric"
2,"round6","Regional B","Chemistry","Under constant temperature c onditions, a sample of gas has a volume of 8 liters at a pressure of 1.5 atmospheres. If a 2 liter container is used to hold the gas, calculate the new pressure, in atmospheres:","6\n(Solution:  P\n^1v\n^1 = P\n^2v\n^2;  (1.5atm)(8l) = (P\n^2)(2l);  = 6atm)"
3,"round6","Regional B","Physics","For two objects separated by a distance d, if the mass of one of the objects increases by two times, by what factor will the gravitational attraction between them increase?","Two  (Accept:  2 Times)"
3,"round6","Regional B","Physics","Assuming air resistance is negligib le and the gravitational acceleration is 10 meters per second squared, what is the dist ance traveled, in meters, by a body in free fall after 4 seconds if it started from rest?","80 Meters"
4,"round6","Regional B","Astronomy","The lunar maria are:\nW) composed of granite \nX) less than one billion years old \nY) between three and four billion years old \nZ) older than the lunar highlands","Y)  Between Thr Ee and Four Billion Years Old"
4,"round6","Regional B","Astronomy","Based on what three physical pr operties do astronomers divide the planets into terrestrial and Jovian:","Mass, Size, and Density"
5,"round6","Regional B","Math","What German mathematician in 1865 cut a long rectangular strip of paper, gave the paper a half-twist , and pasted the ends together, to show that a sheet can have only one side?","Augustus Mobius  (Accept:  Mobius)"
5,"round6","Regional B","Math","In a triangle ABC, angle A = 55° and angle B = 70°. If line segment \nAB = 3x - 2 and line segment BC = x + 10, what is the value of x?","6\n(Solution:  Isosceles, Thus: Ab = Bc;  3 X - 2 = X + 10;  X = 6)"
6,"round6","Regional B","Earth Science","Portions of the Ogallala aquifer are located under:\nW) Nebraska \nX) the San Jaoquin valley \nY) Arizona \nZ) Florida","W)  Nebraska"
6,"round6","Regional B","Earth Science","The seismic discontinuity that marks the base of the crust of the Earth is known as the what?","Moho  (Accept:  M-Disconti Nuity or Mohoroivicic Discontinuity)"
7,"round6","Regional B","General Science","Because of its enhanced capacity to refract light, which glass formula is most suitable for making lenses and prisms, as well as for imitation jewels:\nW) soda-lime \nX) potassium silicate \nY) borosilicate \nZ) lead","Z)  Lead"
7,"round6","Regional B","General Science","What is the general term for the process by which glass is strengthened, which involves reheating the gla ss until it almost softens and then rapidly and uniformly cooling it again, causing it to go into extreme compression?","Tempering"
8,"round6","Regional B","Computer Science","The allowing of long file names was a primary difference between:\nW) DOS and Windows 3.11 \nX) Windows 3.11 and Windows for Workgroups \nY) Windows 3.11 and Windows 95 \nZ) Windows 95 and Windows 98","Y)  Windows 3.11 and Windows 95"
8,"round6","Regional B","Computer Science","In Windows 98, long file names can be up to how many characters long:\nW) 35 \nX) 75 \nY) 100 \nZ) 255","Z)  255"
9,"round6","Regional B","Biology","The oval window is directly stimulated by the vibrations of what bone?","Stapes"
9,"round6","Regional B","Biology","Hair is mostly composed of what protein?","Keratin"
10,"round6","Regional B","Chemistry","Hydrogen bonding is due to a combination of forces, the most important of which is what type of interaction:\nW) dipole-dipole \nX) dipole-induced dipole \nY) induced dipole-induced \nZ) induced","W)  Dipole-Dipole"
10,"round6","Regional B","Chemistry","Which of the following com pounds contains a coordinate covalent bond:\nW) NH^4+\nX) N^2H^4\nY) N^2\nZ) NH ^3","W)  Nh\n^4+"
11,"round6","Regional B","Physics","What is the most common name for the magnetic fusion confinement system first developed in the USSR that has the shape of a toroid?","Tokamak"
11,"round6","Regional B","Physics","In 1995, two scientists from the University of Colorado created what new state of matter that would lead to their winning of a Nobel prize:","Bose-Einstein Condensate  (Accept:  Bec)"
12,"round6","Regional B","Astronomy","What is the most common na me for the pattern found etched on samples of iron meteorites?\nW) Widmanstätten pattern \nX) Rhombic pattern \nY) Halley’s pattern \nZ) Chondritic Rhombite pattern","W)  Widmanstätten Pattern"
12,"round6","Regional B","Astronomy","If the sidereal period “P” of a planet is measured in years, and the semi-major axis of the planet’s elliptical orbit, “a”, is measured in astronomical units, then the equation governing the planet’s motion given by the formula, P ^2 = a^3, is best known as what law?","Kepler’s Third Law"
13,"round6","Regional B","Math","A parallelogram whose adjacent sides are unequal is called a:\nW) rhombus \nX) rhomboid \nY) deltoid \nZ) rectangle","X)  Rhomboid"
13,"round6","Regional B","Math","Use the Binomial Theorem to expand and simplify the following equation: (x – 1)^4","X^4 – 4x^3 + 6x^2 – 4x +1"
14,"round6","Regional B","Earth Science","What type of seismic wave causes the most damage during an earthquake:\nW) shear \nX) compressional \nY) expansional \nZ) surface","Z)  Surface"
14,"round6","Regional B","Earth Science","What scale is based on the amount of vibration felt by people during low-magnitude earthqu akes and the extent of buildi ng damage during high magnitude earthquakes?","Modified Merca Lli Scale (Accept:  Mercalli)"
15,"round6","Regional B","General Science","The leaf of the Sugar Mapl e tree is considered to be:\nW) palmately lobed \nX) palmately compound \nY) pinnately lobed \nZ) pinnately compound","W)  Palmately Lobed"
15,"round6","Regional B","General Science","Which of the following is the causative agent for chicken pox:\nW) Bordetella pertussis\nX) Varicella-zoster\nY) Variolla-zoster \nZ) Vermicelli pertussis","X)   Varicella-Zoster"
16,"round6","Regional B","Computer Science","Resetting a computer that is already turned on to its initial state whereby any data or programs in main memory are erased is called a:\nW) clean boot \nX) cold boot \nY) warm boot \nZ) hot boot","Y)  Warm Boot"
16,"round6","Regional B","Computer Science","What does the acronym for the JPEG graphics file format stand for?","Joint Photographic Experts Group"
17,"round6","Regional B","Biology","In what specific part of the uter us does implantation normally occur?","Endometrium"
17,"round6","Regional B","Biology","What is the most common name fo r a molecule of glycerol with all three hydroxyl groups esterified to fatty acids?","Triglyceride"
18,"round6","Regional B","Chemistry","The IUPAC name 1,4-dimethylcyclohexane is an example of which of the following:\nW) cyclic alkane \nX) branched alkane \nY) straight chain alkane \nZ) haloalkane (pronounced: HAL-o-alkane)","W)  Cyclic Alkane"
18,"round6","Regional B","Chemistry","Which of the following solutions are miscible:\nW) carbon tetrachloride and water \nX) oil and water \nY) carbon tetrachloride and octane \nZ) octane and water","Y)  Carbon  Tetrachloride and Octane"
19,"round6","Regional B","Physics","What is the common commercial unit of energy equal to 3,600,000 joules:","Kilowatt Hour"
19,"round6","Regional B","Physics","Which of the following types of prisms was developed for obtaining interference between 2 sections of a wave front with diffraction largely eliminated:\nW) Fresnel biprism \nX) Littrow prism \nY) Nicol prism \nZ) Broca prism","W)   Fresnel Biprism"
20,"round6","Regional B","Astronomy","What is the common astronomical name for areas where gravitational attraction of two or mo re celestial bodies prevents objec ts in that area from maintaining an orbit, such as the spacings of semi-major axes of orbits of asteroids in the asteroid belt?","Kirkwood Gaps"
20,"round6","Regional B","Astronomy","What is the name for a lunar ditch where molten lava once flowed?","Volcanic Rille"
21,"round6","Regional B","Math","What is the longest chord of a circle also known as?","Diameter of the Circle  (Accept:  Diameter)"
21,"round6","Regional B","Math","Solve the following equation for b: (a +b b)= (c +d d)","B =  Ad\nC"
22,"round6","Regional B","Earth Science","A sharp ridge of erosion-resistant rock formed between adjacent cirque glaciers, often forming a saw-toothed mountain ridge is known as:\nW) arête \nX) scree \nY) levee \nZ) moraine","W)  Arête"
22,"round6","Regional B","Earth Science","Two common igneous rocks derived from andesitic magma are:\nW) andesite and alkali basalt \nX) diorite and andesite \nY) komatite and rhyolite \nZ) rhyolite and kimberlite","X)  Diorite and Andesite"
23,"round6","Regional B","Biology","What is the predominant immunoglobulin class found in human tears?","Iga"
23,"round6","Regional B","Biology","Which of the following vitamins is NOT properly matched with one of its major symptoms of deficiency:\nW) vitamin C and bleeding of gums \nX) vitamin D and poor bone structure \nY) vitamin A and night blindness \nZ) vitamin B-1 and pellagra","Z)  Vita Min B-1 and Pellagra"
24,"round6","Regional B","Chemistry","Which of the following polymers is the first man-made polymer:\nW) nylon \nX) Teflon \nY) bakelite \nZ) celluloid","Y)  Bakelite"
24,"round6","Regional B","Chemistry","The change in enthalpy, ∆H, (read as: delta H), is to a calorimeter as the change in internal energy, ∆E, (read as: delta E), is to what?","Bomb Calorimeter"
25,"round6","Regional B","Physics","According to quantum chromodynamics, what is the name for the particle that transmits the color charge?","Gluon"
25,"round6","Regional B","Physics","What is the kinetic energy, in Joul es, of a 50 Kilogram person who is moving at 5 meters per second?","625\n(Solution:  Ke = ½ Mv ^2 = ½ (50)(5)^2 = 625 Joules)"
1,"round7","Regional B","Chemistry","Which of the following is NOT considered a state function of a system in a reaction:\nW) work \nX) enthalpy \nY) temperature \nZ) volume","W)  Work"
1,"round7","Regional B","Chemistry","What is the name of the law th at states that the overall enthalpy change for a reaction is equal to the sum of th e enthalpy changes for the individual steps in the reaction:","Hess’s Law   (Accept:  Hess)"
2,"round7","Regional B","Physics","A beam of white light is incident on one face of a prism. Which of the following colors will emerge on the other side at the lowest angle with respect to the primary beam:\nW) violet \nX) yellow \nY) red \nZ) blue","Y)  Red"
2,"round7","Regional B","Physics","Consider a lever with a 4-gram mass located 12 centimeters from its fulcrum. A 6-gram mass is placed on the opposite si de of the lever. How far, in centimeters, must the 6-gram mass be placed from the fulcru m to equally balance the 4-gram mass?","8 Centimeters"
3,"round7","Regional B","Biology","What is the substrate for which catalase has the greatest affinity?","Hydrogen Peroxide   (Accept:  H^2o^2)"
3,"round7","Regional B","Biology","Which of the following kinds of microscopy will most commonly employ freeze fracture preparation of tissue specimens:\nW) bright field microscopy \nX) scanning electron microscopy \nY) Normarsky microscopy \nZ) transmission electron microscopy","X)   Scan Ning Electron Microscopy"
4,"round7","Regional B","Astronomy","Cepheid variables are a large and important group of:\nW) yellow giants and super giants \nX) red giants \nY) blue giants \nZ) pulsating quasars","W)  Yellow Giants and Super Giants"
4,"round7","Regional B","Astronomy","What is the name of the simple astronomical instrument consisting of a vertical stick placed in a sunny spot to cast a shadow?","Gnomon"
5,"round7","Regional B","Math","Find the derivative of the following function: f( x) = sin (ln x) (read as: f of x equals the sine of the natural log of x)cos(ln x)","X"
5,"round7","Regional B","Math","Using the Cartesian coordinate sy stem, find the distance between the points (2, 3) and (-3, 1):\nW)\nY) X) 7 5 29\nZ)","W)   39\n29"
6,"round7","Regional B","Earth Science","What percentage of the earth’s total volcanic activity occurs under the ocean?\nW) 30% \nX) 45% \nY) 65% \nZ) 90%","Z)  90%"
6,"round7","Regional B","Earth Science","Which of the following is NOT true about the Earth’s troposphere:\nW) within the layer, temper ature decreases with altitude \nX) it is terminat ed by the tropopause \nY) it contains the jet stream \nZ) within the layer, temper ature increases with altitude","Z)  Within the Layer, Temperature Increases With Altitude"
7,"round7","Regional B","General Science","Galena is a primary ore of which of the following metals:\nW) zinc \nX) lead \nY) germanium \nZ) tungsten","X)  Lead"
7,"round7","Regional B","General Science","According to Aristotle, the portion of the Cosmos lower than the moon is made of what four elements?","Earth, Wa Ter, Air, Fire  (Accept in Any Order)"
8,"round7","Regional B","Computer Science","The letter “T” in 10 Base-T wiring refers to:\nW) Teflon coated \nX) telephone wire \nY) tetrahedral packing \nZ) twisted pair","Z)  Twisted Pair"
8,"round7","Regional B","Computer Science","In Windows 98, what screen would you access to change device resources and tr oubleshoot resource conflicts:\nW) Device Performance Console \nX) Device Add/Remove \nY) Device Changer \nZ) Device Manager","Z)  Device Manager"
9,"round7","Regional B","Chemistry","Which of the following is a ma nufactured fiber composed of regenerated cellulose or of regenerated cellulose in which substituents have replaced more than 15% of the hydrogens of the hydroxyl groups:\nW) polyester \nX) silk \nY) rayon \nZ) nylon","Y)  Rayon"
9,"round7","Regional B","Chemistry","If the temperature of a 4L tank of gas changes from 200K to 500K, at constant pressure what is the new volume of gas, in liters:","10\n(Solution:  V^1/t^1 = V^2/t^2;  4l/200k = V^2/500k;  = 10l)"
10,"round7","Regional B","Physics","According to the work of Coulomb, if the charge on either one of two tiny objects was doubled, by what multiple would th e total force on the particles increase?","2 Times"
10,"round7","Regional B","Physics","In the Bragg equation which is conventionally written as, n λ = 2d sin N (Read as: n lambda equals two d sine phi), whic h of the following is the correct description of the angle phi:\nW) the complementary angle with resp ect to the normal to the crystal surface \nX) the angle between the incident ray and the normal to the crystal surface \nY) the angle between the incide nt ray and the crystal surface \nZ) the internal angle of reflection of the crystal","Y)  the Angle Between the Incident Ray and the Crystal \nSurface"
11,"round7","Regional B","Biology","What scientist in 1936, building on the discoveries of Szent-Gyorgyi, (Pronounced: SENT- GEE-or-gee) postul ated the basic reactio ns of the tricarboxylic (read as: tri-car-box-ill-ick) acid cycle?","Krebs"
11,"round7","Regional B","Biology","At which of the following wavelengths will photosynthesis in a spinach plant be greatest:\nW) 475 nanometers \nX) 550 nanometers \nY) 600 nanometers \nZ) 750 nanometers","W)   475 Nanometers"
12,"round7","Regional B","Astronomy","Which of the following planets sees the Sun rising from the west and setting in the east duri ng its Autumn and Spring equinoxes?\nW) Mars \nX) Saturn \nY) Uranus \nZ) Mercury","Y)  Uranus"
12,"round7","Regional B","Astronomy","Who is the author of the book titled “On the Revolution of the \nHeavenly Spheres” which reject ed the Earth-centric universe?","Copernicus"
13,"round7","Regional B","Math","What percent of a normally distributed sample lies within 2 standard deviations of the mean?","95%"
14,"round7","Regional B","Earth Science","A wave base is defined as the depth below an ocean wave in deep water below which stirring due to wind is negligible, and is approximately equal to:\nW) 1/8^th of its wavelength \nX) ¼ of its wavelength \nY) ½ of its wavelength \nZ) ¾ of its wavelength","Y)  ½ of Its Wavelength"
14,"round7","Regional B","Earth Science","A clastic particle falling within the size range of 1/16 ^thmm to 2 mm is called:\nW) silt \nX) sand \nY) clay \nZ) pebble","X)  Sand"
15,"round7","Regional B","General Science","Which of the following woods is most desirable for fence posts in wet environments:\nW) locust \nX) oak \nY) alder \nZ) hickory","W)  Locust"
15,"round7","Regional B","General Science","BenzoPyrenes are food toxins that can be found in low concentrations in:\nW) charcoal-broiled meats \nX) uncooked shellfish \nY) raw eggs \nZ) wild mushrooms","W)  Charcoal-Broiled Meats"
16,"round7","Regional B","Computer Science","The elapsed time between the initiation of a request for data and the receipt of the first b it or byte of that data is called:","Access Time   (Accept:  Disk Access Time)"
16,"round7","Regional B","Computer Science","Which of the following is a port that transmits data in a sort of wave, 8 bits across, in which each bit goes in the same direction at the same time:\nW) LPT \nX) serial \nY) USB \nZ) FireWire","W)  Lpt"
17,"round7","Regional B","Chemistry","A substance with an acid dissociation constant, or K^a, of 1 × 10 ^-9 would be considered a:\nW) weak acid \nX) strong acid \nY) weak base \nZ) strong base","W)  Weak Acid ^"
17,"round7","Regional B","Chemistry","Which Law states that the rate of effusion of a gas is inversely proportional to the square root of its molar mass?","Grahams’ Law"
18,"round7","Regional B","Physics","According to quantum electrodynami cs, what is exchanged that gives rise to the electromagnetic for ce between 2 charged particles?","Photons"
18,"round7","Regional B","Physics","What are the spin quantities for a gauge boson, a lepton, and a kaon, respectively?","1;  ½;  0"
19,"round7","Regional B","Biology","A nucleosome is composed of what general class of proteins?","Histones"
19,"round7","Regional B","Biology","In the cloning of plants such as orchids, the most desirable tissue to begin culturing in vitro is:\nW) radial cambium \nX) shoot meristematic tissue \nY) amyloplasts \nZ) stem internodes","X)  Shoot Meristematic Tissue"
20,"round7","Regional B","Astronomy","What is the Greek name meaning sparkling or scorching for the star, alpha Canis Majoris?","Sirius"
20,"round7","Regional B","Astronomy","One important difference between spiral and elliptical galaxies is that:\nW) spiral galaxies contain Population II stars \nX) spiral galaxies contain clouds of gas and are still forming stars \nY) spiral galaxies contain a massive black hole \nZ) spiral galaxies are formed by a more rapid accumulation of mass","X)  Spiral Galaxies Contain Clouds of Gas and Are Still \nForming Stars"
21,"round7","Regional B","Math","What parameter, usually signified by a lower case r, describes the direction and strength of a st raight-line relationship between two quantifiable variables?","Correlation  (Accept:  Pearson’s Correlation or Correlation \nCoefficient or Pearson’s R, or the Pearson Product Moment Correlation)"
21,"round7","Regional B","Math","In terms of π, what is the area of a sector in a circle whose central angle is 40° bounded by two radii of 6?","4π\n(Solution:  a = N/360 ×  πR^2;  = 40/360 × 36π = 4π)"
22,"round7","Regional B","General Science","A flurry of recent reports in neurology and psychology points to protein translation in cereb ral cortex dendrites leading to changes in synapses vital to what biological process:\nW) voluntary motor control \nX) stem cell repair \nY) myelination \nZ) learning","Z)  Learning"
22,"round7","Regional B","General Science","A common type of distortion in CRT monitors in which horizontal and vertical lines bend inwards towards the center of the display is called:\nW) spiral distortion \nX) barrel distortion \nY) trapezoid distortion \nZ) pincushion distortion","Z)  Pincushion Distortion"
23,"round7","Regional B","Chemistry","A racemic mixture is a solution that contains:\nW) a 50:50 mixture of (+) and (-) isomers \nX) greater than 50% of the (+) isomers \nY) greater than 50% of the (-) isomers \nZ) only one species of isomer","W)  a 50:50 Mixture of (+) and (-) Isomers"
23,"round7","Regional B","Chemistry","Separation of proteins by cen trifugation in a sucrose density gradient is based on:\nW) size and shape only \nX) size only \nY) density only \nZ) size, shape, and density","Z)  Size, Shape, and Density"
24,"round7","Regional B","Physics","Which 2 of the following 4 paramete rs most directly yield the product used in the Lawson criterion for nu clear fusion: ion density; fusion temperature; isotope half-life; energy confinement time","Ion Density and Energy Conf Inement Time  (Accept in Any Order)"
24,"round7","Regional B","Physics","The toroidal magnetic field in the Tokamak fusion confinement is oriented in which of the following directions:\nW) uniformly throughout the toroid \nX) oblique to the toroid axis \nY) perpendicular to the toroid axis \nZ) parallel to the surface of the toroid","Z)  Parallel to  the Surface of the Toroid"
25,"round7","Regional B","Biology","Which germ layer in mammals is predominantly responsible for the gut lining and digestive glands?","Endoderm"
25,"round7","Regional B","Biology","Shistosomia mansoni is to shistosomiasis as Trypanasoma cruzi (Pronounced as TRY-pana –soma CREW-zeye) is to:","Chagas’ Disease"
1,"round8","Regional B","Physics","Neglecting friction, what is the a cceleration, in meters per second squared, when a force of 144 Newtons is applied to a 12 kilogram object:","12\n(Solution:  a = F/m;  a = 144/12; a = 12 M/sec^2)"
1,"round8","Regional B","Physics","When Johann Schweigger invented the first galvanometer, what did he recognize could be used to measure current:\nW) deflection of a compass needle \nX) movement of iron particles in a magnetic field \nY) movement of electrons through a potential \nZ) a magneto","W)  Deflection of a Compass Needle"
2,"round8","Regional B","Chemistry","Which of the following has the highest specific heat value:\nW) wood \nX) ice water \nY) sand \nZ) gold","X)  Ice Water\n(Solution:  Wood = 0.42 Cal/g°c;  Ice Wa Ter = 0.5;  Sand = 0.19;  Gold = 0.031)"
2,"round8","Regional B","Chemistry","Normal hydrogen at room temperat ure contains what two forms of hydrogen, as defined by the spins of their electrons and nuclei?","Para and Ortho"
3,"round8","Regional B","Biology","When the color of an organism al erts predators to stay away it is technically referred to as:\nW) aposematic coloration \nX) homological coloration \nY) analogous coloration \nZ) camouflage coloration","W)  Apos Ematic Coloration"
3,"round8","Regional B","Biology","Which of the following is NOT a hexose:\nW) mannose \nX) glucose \nY) fructose \nZ) xylulose (pronounced: zyle-YOU-lows)","Z)  Xylulose"
4,"round8","Regional B","Astronomy","A first quarter Moon will cross the meridian at what time of the day or night:\nW) midnight \nX) sunrise \nY) sunset \nZ) noon","W)  Midnight"
4,"round8","Regional B","Astronomy","What is the most common astronomical term for the angle analogous to geogra phical longitude?","Right Ascension   (Accept:  Ascension)"
5,"round8","Regional B","Math","What is the equation of a line that has a slope of 4 and a y-intercept of 5?","Y = 4x + 5"
5,"round8","Regional B","Math","Factor the following expressi on as completely as possible: x^4 – 16","( X – 2)(x + 2)(x^2 + 4)"
6,"round8","Regional B","Earth Science","The salts and ions derived from the chemical weathering of rocks are carried by a stream are part of its:\nW) bed load \nX) suspended load \nY) dissolved load \nZ) salt load","Y)  Dissolved Load"
6,"round8","Regional B","Earth Science","The Sahara desert in Africa is an example of what type of desert:\nW) subtropical \nX) continental \nY) rainshadow \nZ) coastal","W)  Subtropical"
7,"round8","Regional B","General Science","Electric appliances and tools are grounded to:\nW) complete the electrical circuit \nX) balance the voltage in both lines \nY) prevent the overloading of circuits \nZ) prevent surface static charge buildup","Z)  Prevent Surface Static Charge Buildup"
7,"round8","Regional B","General Science","Which of the following is an example of a multiple fruit:\nW) apple \nX) sour cherry \nY) pineapple \nZ) pear","Y)  Pineapple"
8,"round8","Regional B","Computer Science","An email sent over the internet most likely uses what protocol:\nW) HTTP \nX) FTP \nY) SMTP \nZ) HMTTP","Y)  Smtp"
8,"round8","Regional B","Computer Science","What is the name for the high-speed serial bus developed by Apple and Texas Instruments that allows for the connection of multiple devices, supports hot-swapping, and transfers data at rates of up to 400 million bytes per second:","Firewire  (Accept :  Ieee 1394, I-Link, and Lynx)"
9,"round8","Regional B","Physics","What branch of mechanics customarily deals with force and why objects move as they do:\nW) kinematics \nX) dynamics \nY) statics \nZ) mechanics","X)  Dynamics"
9,"round8","Regional B","Physics","Yellow light has a wavelength of approximately:\nW) 300-350 nanometers \nX) 450-500 nanometers \nY) 550-600 nanometers \nZ) 650-700 nanometers","Y)  550-600 Nanometers"
10,"round8","Regional B","Chemistry","In which of the following pairs are both elements classified as semimetals:\nW) tellurium and tin \nX) selenium and bromine \nY) scandium and silicon \nZ) arsenic and germanium","Z)  Arsenic and Germanium"
10,"round8","Regional B","Chemistry","The f subshell is associated with what L quantum number?","3"
11,"round8","Regional B","Biology","What is the predominant immunoglobulin class found in human saliva?","Iga"
